ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-554824,Source2,2,2022-07-26 18:21:50,2022-07-26 18:51:37,37.41016,-122.195518,,,1.3899999856948853,Crash on entry ramp to I-280 Northbound from Alpine Rd Southbound.,I-280 N,Portola Valley,San Mateo,CA,94028,US,US/Pacific,KSQL,2022-07-26 18:48:00,70.0,70.0,60.0,29.92,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554825,Source2,2,2022-07-26 17:22:00,2022-07-26 18:37:32,37.918526,-122.317337,,,0.0,Crash on I-80 Eastbound before Exit 15 Potrero Ave.,I-80,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2022-07-26 16:53:00,83.0,83.0,27.0,29.83,10.0,WSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554826,Source2,2,2022-07-26 17:34:31,2022-07-26 18:34:29,38.012375,-121.752052,,,0.0,Lane blocked due to crash on CA-160 at Wilbur Ave.,CA-160 N,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,2022-07-26 17:53:00,80.0,80.0,32.0,29.83,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554827,Source3,1,2022-07-26 17:17:06,2022-07-26 18:36:10,38.28475200000001,-122.458969,,,0.0,Lane blocked due to crash on Macarthur St at CA-12 Broadway.,Broadway,Sonoma,Sonoma,CA,95476-7844,US,US/Pacific,KO69,2022-07-26 17:15:00,70.0,70.0,60.0,29.85,10.0,WNW,14.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-554836,Source2,3,2022-07-26 18:29:05,2022-07-26 19:42:54,37.54092,-121.9244,,,0.0,#1 lane blocked due to crash on I-680 Southbound after Exit 16 CA-238 Mission Blvd.,I-680,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-554837,Source2,2,2022-07-26 18:54:02,2022-07-26 19:39:23,38.643387,-121.114265,,,0.0,#3 lane blocked due to crash on US-50 Westbound at Exit 27 Bidwell St.,US-50,Folsom,Sacramento,CA,95630,US,US/Pacific,KMHR,2022-07-26 18:55:00,88.0,88.0,24.0,29.72,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554842,Source2,2,2022-07-26 15:46:35,2022-07-26 16:16:01,38.557892,-121.38631399999998,,,0.0,Right lane blocked due to crash on US-50 Eastbound at Exit 9 / Howe Ave.,El Dorado Fwy E,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2022-07-26 15:45:00,88.0,88.0,27.0,29.72,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554843,Source3,2,2022-07-26 15:49:19,2022-07-26 16:18:43,32.714867,-117.125168,,,0.0,#1 lane blocked due to crash on CA-94 Eastbound at F St.,CA-94,San Diego,San Diego,CA,92102,US,US/Pacific,KSAN,2022-07-26 15:51:00,73.0,73.0,66.0,29.92,10.0,WNW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554844,Source2,2,2022-07-26 16:03:24,2022-07-26 17:34:00,34.13805,-118.724495,,,0.0,Slow vehicle lane blocked due to crash on US-101 Eastbound at Liberty Canyon Rd.,Liberty Canyon Rd,Agoura Hills,Los Angeles,CA,91301,US,US/Pacific,KVNY,2022-07-26 15:51:00,89.0,89.0,29.0,29.03,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554853,Source2,2,2022-07-26 14:09:58,2022-07-26 15:09:37,34.196594,-118.858887,,,0.0,#1 lane blocked due to crash on CA-23 Northbound at Exit 14 Janss Rd.,CA-23 N,Thousand Oaks,Ventura,CA,91362,US,US/Pacific,KCMA,2022-07-26 13:55:00,74.0,74.0,53.0,29.88,9.0,W,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554856,Source2,3,2022-07-26 00:16:37,2022-07-26 01:31:13,38.276291,-122.047379,,,0.0,#1 lane blocked due to crash on I-80 Westbound before I-80 Exits 47 / Air Base Pkwy / Waterman Blvd.,I-80 W,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2022-07-26 00:58:00,60.0,60.0,76.0,29.73,10.0,WSW,25.0,0.0,Cloudy / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-554857,Source2,3,2022-07-26 00:43:03,2022-07-26 01:12:35,38.299835,-122.034103,,,0.0,#1 lane blocked due to crash on I-80 Westbound before Exit 48 Manuel Campos Pkwy.,I-80,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2022-07-26 00:58:00,60.0,60.0,76.0,29.73,10.0,WSW,25.0,0.0,Cloudy / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-554860,Source2,3,2022-07-26 17:33:55,2022-07-26 18:03:32,38.637333,-121.404106,,,0.0,#3 lane blocked due to crash on I-80 Eastbound at Exit 92 Winters St.,I-80,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,2022-07-26 17:35:00,91.0,91.0,23.0,29.71,10.0,SW,12.0,0.0,Fair,False,False,True,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-554862,Source2,3,2022-07-26 17:36:22,2022-07-26 18:06:04,37.323551,-121.894547,,,0.0,#4 #5 lane blocked due to crash on I-280 Northbound after Exit 3B Bird Ave.,I-280,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2022-07-26 17:53:00,74.0,74.0,53.0,29.86,10.0,NW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554865,Source2,1,2022-07-26 17:48:46,2022-07-26 18:33:30,33.930847,-118.17894,,,0.0,Right hand shoulder blocked due to crash on I-710 Southbound at Exit 12A / Imperial Hwy.,I-710 S,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2022-07-26 17:53:00,71.0,71.0,70.0,29.85,10.0,W,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554893,Source2,1,2022-07-26 16:35:08,2022-07-26 17:39:27,38.21836500000001,-122.604652,,,0.0,Crash on US-101 Northbound around Exit 472A Kastania Rd.,US-101,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2022-07-26 16:35:00,73.0,73.0,50.0,29.84,10.0,WNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554894,Source3,1,2022-07-26 14:11:21,2022-07-26 15:11:38,35.205021,-119.009605,,,0.0,Crash on CA-99 Northbound at Exit 13 / CA-223.,CA-99 N,Bakersfield,Kern,CA,93307,US,US/Pacific,KBFL,2022-07-26 13:54:00,98.0,98.0,19.0,29.32,9.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554895,Source3,1,2022-07-26 15:47:14,2022-07-26 16:16:43,36.808441,-119.803978,,,0.0,Crash on Roosevelt Ave at Shaw Ave.,N Wishon Ave,Fresno,Fresno,CA,93704-2440,US,US/Pacific,KFAT,2022-07-26 15:53:00,101.0,101.0,17.0,29.47,10.0,WNW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554899,Source2,3,2022-07-26 15:24:47,2022-07-26 15:54:05,32.841915,-117.174828,,,0.0,Fast lane blocked due to crash on I-805 Southbound at Exit 23 / CA-52 Exit 3.,I-805 S,San Diego,San Diego,CA,92117,US,US/Pacific,KMYF,2022-07-26 15:53:00,78.0,78.0,56.0,29.49,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554900,Source2,3,2022-07-26 16:20:49,2022-07-26 17:18:55,33.646118,-117.738838,,,1.4600000381469729,Exit ramp from I-5 Northbound at Exits 92 92A 94 94A to Entertainment Northbound lane blocked due to crash.,I-405 N,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,2022-07-26 15:53:00,78.0,78.0,56.0,29.85,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554901,Source3,3,2022-07-26 16:08:26,2022-07-26 17:22:23,33.77212100000001,-118.207169,,,0.0,Slow vehicle lane blocked due to crash on I-710 Southbound at Exit 1B.,1B,Long Beach,Los Angeles,CA,90802,US,US/Pacific,KLGB,2022-07-26 15:53:00,80.0,80.0,50.0,29.85,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554902,Source2,2,2022-07-26 14:55:30,2022-07-26 15:44:00,33.772903,-117.743004,,,0.0,Lane blocked due to crash on CA-241 Northbound at Exit 33 Santiago Canyon Rd.,CA-241,Silverado,Orange,CA,92676,US,US/Pacific,KAJO,2022-07-26 14:56:00,87.0,87.0,46.0,29.32,10.0,W,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554904,Source2,2,2022-07-26 14:41:26,2022-07-26 15:11:12,37.209709,-121.723351,,,0.0,Left lane blocked due to crash on US-101 Southbound before Exit 373 Bailey Ave.,S Valley Fwy S,Coyote,Santa Clara,CA,95013,US,US/Pacific,KRHV,2022-07-26 14:47:00,82.0,82.0,37.0,29.76,10.0,WNW,10.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554905,Source2,2,2022-07-26 14:25:24,2022-07-26 15:10:37,37.398838,-122.027992,,,0.0,Two lanes blocked due to crash on US-101 Northbound at Exit 396A Mathilda Ave.,US-101,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554906,Source3,2,2022-07-26 16:02:26,2022-07-26 17:41:38,38.594368,-121.478485,,,0.0,#3 lane blocked due to crash on CA-160 Southbound at 16th St / Richards Blvd.,CA-160,Sacramento,Sacramento,CA,95811,US,US/Pacific,KSAC,2022-07-26 15:53:00,92.0,92.0,30.0,29.83,10.0,SSW,6.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-554907,Source2,2,2022-07-26 15:05:16,2022-07-26 15:51:06,38.638371,-121.20304099999998,,,0.0,HOV lane blocked due to crash on US-50 Westbound at Exit 23 Folsom Blvd.,El Dorado Fwy W,Folsom,Sacramento,CA,95630,US,US/Pacific,KMHR,2022-07-26 14:55:00,91.0,91.0,24.0,29.73,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554960,Source2,2,2022-07-26 14:46:08,2022-07-26 16:00:58,36.790546,-119.748497,,,0.0,Right lane blocked due to crash on CA-168 Eastbound at Exit 3 Ashlan Ave.,CA-168 E,Fresno,Fresno,CA,93726,US,US/Pacific,KFAT,2022-07-26 14:54:00,98.0,98.0,18.0,29.48,10.0,NW,8.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554961,Source2,1,2022-07-26 13:11:04,2022-07-26 14:11:57,37.104027,-121.015808,,,0.0,Crash on CA-33 at I-5 Exit 407.,CA-33,Gustine,Merced,CA,95322,US,US/Pacific,KMER,2022-07-26 12:45:00,91.0,91.0,26.0,29.67,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-554962,Source2,1,2022-07-26 14:49:21,2022-07-26 16:05:09,38.507587,-121.458229,,,0.0,Crash on CA-99 Southbound at Exit 294A / 47th Ave.,CA-99 S,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2022-07-26 14:53:00,91.0,91.0,33.0,29.83,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554987,Source2,1,2022-07-26 13:15:04,2022-07-26 14:16:21,34.441792,-119.805527,,,0.0,Crash on US-101 Northbound before Patterson Ave.,US-101 N,Santa Barbara,Santa Barbara,CA,93111,US,US/Pacific,KSBA,2022-07-26 12:53:00,66.0,66.0,75.0,29.97,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554988,Source2,2,2022-07-26 14:45:02,2022-07-26 15:14:22,36.764042,-119.77597,,,0.0,Slow lane blocked due to crash on CA-41 Northbound at Exit 129 Mckinley Ave.,CA-41,Fresno,Fresno,CA,93703,US,US/Pacific,KFAT,2022-07-26 14:54:00,98.0,98.0,18.0,29.48,10.0,NW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554989,Source2,1,2022-07-26 13:28:14,2022-07-26 14:14:23,36.861259,-121.707222,,,0.0,Crash on CR-G12 Hall Rd near Johnson Rd.,Johnson Rd,Royal Oaks,Monterey,CA,95076-5724,US,US/Pacific,KWVI,2022-07-26 13:53:00,67.0,67.0,63.0,29.82,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-554991,Source2,2,2022-07-26 12:43:10,2022-07-26 13:29:11,37.902149,-121.466682,,,12.670000076293944,Crash on CA-4 Eastbound between Discovery Bay Blvd and CR-J2 Tracy Blvd.,W Highway 4,Stockton,San Joaquin,CA,95206,US,US/Pacific,KSCK,2022-07-26 12:55:00,87.0,87.0,28.0,29.85,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-555001,Source3,1,2022-07-26 14:07:21,2022-07-26 15:08:50,37.945656,-122.520271,,,0.0,Crash on Sir Francis Drake Blvd Westbound at Barry Way.,Eliseo Dr,Greenbrae,Marin,CA,94904,US,US/Pacific,KDVO,2022-07-26 14:10:00,75.0,75.0,50.0,29.85,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-555027,Source3,1,2022-07-26 15:18:33,2022-07-26 15:48:00,38.61322,-121.321716,,,0.0,Right hand shoulder blocked due to crash on California Ave at Kenneth Ave.,California Ave,Carmichael,Sacramento,CA,95608-5309,US,US/Pacific,KMCC,2022-07-26 15:15:00,91.0,91.0,24.0,29.73,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555028,Source2,3,2022-07-26 15:12:53,2022-07-26 16:12:29,34.087261,-117.645409,,,0.0,HOV lane blocked due to crash on I-10 Eastbound at Exit 51 CA-83 Euclid Ave.,I-10 E,Ontario,San Bernardino,CA,91764,US,US/Pacific,KONT,2022-07-26 14:53:00,91.0,91.0,36.0,28.88,10.0,W,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555032,Source2,2,2022-07-26 00:04:08,2022-07-26 00:33:24,37.325279,-121.894371,,,0.3799999952316284,Entry ramp to I-280 Northbound from Guadalupe Pkwy Southbound lane blocked due to crash.,Auzerais Ave,San Jose,Santa Clara,CA,95126-3608,US,US/Pacific,KSJC,2022-07-26 00:53:00,61.0,61.0,81.0,29.86,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-555033,Source2,2,2022-07-26 00:00:21,2022-07-26 00:29:44,37.328602,-121.895531,,,0.0,Slow lane blocked due to crash on CA-87 Guadalupe Pkwy Southbound at I-280 Exit 3A / CA-87 Guadalupe Pkwy Exits 4 / St James St.,Guadalupe Pkwy S,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2022-07-26 00:53:00,61.0,61.0,81.0,29.86,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-555034,Source2,2,2022-07-25 22:44:12,2022-07-25 23:28:46,37.71011,-122.12545,,,1.6799999475479126,Exit ramp from I-580 Eastbound at Exits 32 32B to 150th Ave Northbound lane blocked due to crash.,Portofino Cir,San Leandro,Alameda,CA,94578-1872,US,US/Pacific,KHWD,2022-07-25 22:54:00,59.0,59.0,83.0,29.86,10.0,NW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-555035,Source2,3,2022-07-25 23:02:19,2022-07-25 23:31:52,37.733242,-122.139412,,,0.0,#4 lane blocked due to crash on I-580 Westbound at Benedict Dr.,I-580 W,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2022-07-25 22:53:00,59.0,59.0,87.0,29.92,10.0,NW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-555063,Source2,2,2022-07-26 13:51:57,2022-07-26 14:21:14,33.194374,-117.257484,,,0.0,#1 and #2 lane blocked due to crash on CA-78 Westbound at CR-S13 Vista Way.,CA-78 W,Vista,San Diego,CA,92083,US,US/Pacific,KCRQ,2022-07-26 13:53:00,73.0,73.0,68.0,29.59,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555064,Source3,3,2022-07-26 11:39:38,2022-07-26 12:39:15,34.231468,-118.402596,,,0.0,Lane blocked due to crash on I-5 Southbound before Exit 153A Laurel Canyon Blvd. SigAlert issued.,I-5,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,2022-07-26 11:53:00,82.0,82.0,51.0,29.13,10.0,SE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555075,Source3,2,2022-07-25 23:23:09,2022-07-25 23:52:11,34.488533000000004,-118.162857,,,0.0,Lane blocked due to crash on CA-14 Northbound at Exit 26 Santiago Rd.,CA-14,Acton,Los Angeles,CA,93510,US,US/Pacific,KPMD,2022-07-25 23:53:00,81.0,81.0,25.0,27.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-555091,Source2,2,2022-07-26 14:22:31,2022-07-26 15:08:49,37.398838,-122.027992,,,0.0,#3 #4 #5 lane blocked due to crash on US-101 Northbound before Exit 396A Mathilda Ave.,US-101,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555092,Source2,3,2022-07-26 14:28:21,2022-07-26 15:13:11,33.145473,-117.333488,,,0.0,Lane blocked due to crash on I-5 Northbound at Exit 48 Cannon Rd.,I-5,Carlsbad,San Diego,CA,92008,US,US/Pacific,KCRQ,2022-07-26 14:53:00,72.0,72.0,71.0,29.58,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555110,Source2,2,2022-07-26 12:55:57,2022-07-26 13:25:01,38.554321,-121.47435,,,0.0,Crash on CA-99 Northbound at Exit 298B Broadway.,Capital City Fwy W,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2022-07-26 12:53:00,84.0,84.0,40.0,29.86,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555111,Source2,2,2022-07-26 12:39:30,2022-07-26 13:26:25,38.62228,-121.321457,,,0.0,One lane blocked due to crash on Stanley Ave both ways from Fair Oaks Blvd to California Ave.,California Ave,Carmichael,Sacramento,CA,95608-4575,US,US/Pacific,KMCC,2022-07-26 12:35:00,75.0,75.0,47.0,29.77,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555112,Source2,3,2022-07-26 12:38:49,2022-07-26 13:23:06,40.906841,-122.383904,,,1.1599999666213991,Exit ramp from I-5 Northbound at Exit 704 to Delta Rd Westbound lane blocked due to crash.,I-5 N,Lakehead,Shasta,CA,96051,US,US/Pacific,KO86,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555113,Source2,3,2022-07-26 12:56:37,2022-07-26 13:25:49,33.876411,-117.54557,,,0.0,#1 lane blocked due to crash on I-15 Northbound at Exits 96 96A 96B CA-91 Exits 50 51.,Corona Fwy N,Corona,Riverside,CA,92879,US,US/Pacific,KAJO,2022-07-26 12:56:00,87.0,87.0,48.0,29.36,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555114,Source2,3,2022-07-26 11:51:25,2022-07-26 12:36:06,34.08168,-117.719498,,,0.0,Middle lane blocked due to crash on I-10 Eastbound before Exit 47 Indian Hill Blvd.,I-10 E,Claremont,Los Angeles,CA,91711,US,US/Pacific,KPOC,2022-07-26 11:47:00,81.0,81.0,54.0,28.91,10.0,WSW,6.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555122,Source2,2,2022-07-26 12:46:01,2022-07-26 13:30:24,36.77956,-119.784859,,,0.0,Crash on CA-41 Northbound at Exit 130 Shields Ave.,CA-41 S,Fresno,Fresno,CA,93703,US,US/Pacific,KFAT,2022-07-26 12:53:00,93.0,93.0,27.0,29.51,10.0,WSW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555134,Source2,2,2022-07-25 20:59:38,2022-07-25 22:18:00,33.866074,-117.714157,,,0.0,Lane blocked due to crash on CA-91 Eastbound at CA-241 Exit 39A.,41B,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2022-07-25 20:56:00,70.0,70.0,78.0,29.33,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-555135,Source2,2,2022-07-25 15:15:11,2022-07-25 22:30:45,33.866074,-117.714157,,,0.0,Lane blocked due to crash on CA-91 Eastbound at CA-241 Exit 39A.,41B,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,2022-07-25 14:56:00,87.0,87.0,48.0,29.28,10.0,W,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555136,Source2,3,2022-07-25 21:06:44,2022-07-25 22:36:20,34.189957,-118.180779,,,0.0,Lane blocked due to crash on I-210 Westbound at Exit 22A Berkshire Pl.,Foothill Fwy W,La Canada Flintridge,Los Angeles,CA,91011,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-555165,Source2,2,2022-07-26 10:20:15,2022-07-26 11:19:54,34.13483,-117.635841,,,0.0,#2#3 lane blocked due to crash on CA-210 Eastbound near Exit 56 Campus Ave.,CA-210,Upland,San Bernardino,CA,91784,US,US/Pacific,KONT,2022-07-26 09:53:00,77.0,77.0,62.0,28.94,5.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555190,Source2,3,2022-07-26 12:35:35,2022-07-26 13:35:30,37.772205,-121.32473799999998,,,0.0,Two lanes blocked due to crash on I-205 Eastbound before I-5 Exit 458B.,I-5,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2022-07-26 12:55:00,87.0,87.0,28.0,29.85,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555191,Source2,2,2022-07-26 12:31:44,2022-07-26 13:33:31,38.640701,-121.456467,,,1.559999942779541,Crash on entry ramp to I-80 Eastbound from Norwood Ave.,Norwood Ave,Sacramento,Sacramento,CA,95838-3300,US,US/Pacific,KMCC,2022-07-26 12:35:00,75.0,75.0,47.0,29.77,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555192,Source2,3,2022-07-26 12:33:27,2022-07-26 13:33:30,38.641441,-121.461929,,,1.100000023841858,Exit ramp from I-80 Eastbound at Exit 90 to Norwood Ave Northbound lane blocked due to crash.,I-80 E,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2022-07-26 12:35:00,75.0,75.0,47.0,29.77,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555193,Source2,3,2022-07-26 12:41:40,2022-07-26 13:11:09,40.94059,-122.427597,,,0.0,#1 lane blocked due to crash on I-5 Southbound after Exit 707 Delta School Rd.,I-5,Lakehead,Shasta,CA,96051,US,US/Pacific,KO86,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555206,Source3,2,2022-07-26 10:38:32,2022-07-26 11:23:02,35.332375,-120.623672,,,0.0,One lane blocked due to crash on US-101 Southbound at Cuesta.,US-101,San Luis Obispo,San Luis Obispo,CA,93405,US,US/Pacific,KSBP,2022-07-26 10:56:00,67.0,67.0,63.0,29.76,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555225,Source2,2,2022-07-25 22:33:38,2022-07-25 23:02:55,33.91489,-118.181458,,,0.3899999856948853,Entry ramp to I-105 Westbound at Exit 11A from I-710 Southbound lane blocked due to crash.,Louise Ave,Lynwood,Los Angeles,CA,90262-3924,US,US/Pacific,KHHR,2022-07-25 22:53:00,66.0,66.0,81.0,29.87,10.0,W,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-555226,Source2,3,2022-07-26 10:42:25,2022-07-26 11:12:06,34.071838,-117.791641,,,0.0,Lane blocked due to crash on I-10 Eastbound at Exits 42 / CA-57 .,I-10 E,Pomona,Los Angeles,CA,91768,US,US/Pacific,KPOC,2022-07-26 10:47:00,79.0,79.0,57.0,28.92,10.0,W,6.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555232,Source2,2,2022-07-26 11:11:10,2022-07-26 11:56:52,33.943558,-117.392441,,,0.0,#1 lane blocked and HOV lane blocked due to crash on CA-91 Eastbound before Exit 61 Indiana Ave. SigAlert issued.,CA-91 E,Riverside,Riverside,CA,92506,US,US/Pacific,KRAL,2022-07-26 10:53:00,80.0,80.0,54.0,29.1,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-555233,Source2,3,2022-07-26 10:47:58,2022-07-26 11:17:41,34.443348,-118.605476,,,0.0,Lane blocked due to crash on I-5 Northbound after Exit 172 CA-126.,Newhall Ranch Rd,Valencia,Los Angeles,CA,91355,US,US/Pacific,K3A6,2022-07-26 10:51:00,78.0,78.0,58.0,29.11,10.0,VAR,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
